BRIDGE | DEBUG | 10:58:49 | 32.88 | Position: (0.148, -0.028, 2.859), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 10:58:49 | 32.88 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 10:58:49 | 32.88 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousClip
BRIDGE | TRACE | 10:58:49 | 32.88 | MakeObject() : brbPreviousClipLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 10:58:49 | 32.88 | instantiateObject()
BRIDGE | TRACE | 10:58:49 | 32.88 | transmitObject(), Obj Name: brbPreviousClipLabel, object guid: 04115315-1349-4b8a-ae0b-1a07c5fb7e49
BRIDGE | TRACE | 10:58:49 | 32.88 | Transmitting Object, message guid: cccd3661-a9b0-4e79-9da0-a94a651ed7da
BRIDGE | TRACE | 10:58:49 | 32.88 | initializeObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:58:50 | 32.88 | Setting object brbPreviousClipLabel parent to brbPreviousClip
BRIDGE | TRACE | 10:58:50 | 32.88 | modifyObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:58:50 | 32.88 | Position: (0.148, -0.088, 2.859), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:58:50 | 32.88 | Modifying Text: Previous
BRIDGE | DEBUG | 10:58:50 | 32.88 | Mesh bounding box: Center: (0.149, -0.088, 2.859), Extents: (0.067, 0.014, 0.014)
DEMOSEQUENCE | STATE_START | 10:58:50 | 32.88 | clip1
BRIDGE | TRACE | 10:58:50 | 32.88 | MakeObject() : taskLabel, type: , transmitted: False
BRIDGE | TRACE | 10:58:50 | 32.88 | transmitObject(), Obj Name: taskLabel, object guid: ef802efa-86f4-4910-9d48-4df1b9da3624
BRIDGE | TRACE | 10:58:50 | 32.88 | Transmitting Object, message guid: 624d979c-7b96-4170-bd5c-0b882cc3327b
BRIDGE | TRACE | 10:58:50 | 32.88 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:58:50 | 32.88 | Position: (0.735, -0.028, 2.735), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:58:50 | 32.88 | Modifying Text: 1 inch= 1000 miles
BRIDGE | DEBUG | 10:58:50 | 32.88 | Mesh bounding box: Center: (0.736, -0.028, 2.735), Extents: (0.245, 0.023, 0.051)
BRIDGE | TRACE | 10:58:50 | 32.88 | MakeObject() : MainInstructions, type: , transmitted: False
BRIDGE | TRACE | 10:58:50 | 32.88 | instantiateObject()
BRIDGE | ERROR | 10:58:50 | 32.88 | System.NullReferenceException: Object reference not set to an instance of an object.   at UnityEngine.GridLayout.DoNothing () [0x00000] in <00000000000000000000000000000000>:0    at Bridge.instantiateObject (System.String prefabName, UnityEngine.Vector3 position, UnityEngine.Vector3 eulerAngles, UnityEngine.Vector3 scale, System.Boolean transmittable) [0x00000] in <00000000000000000000000000000000>:0    at Bridge.MakeObject (ObjectInfo obj) [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.modifyObjects (System.Int32 conditionFlag, clipData theClip) [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.processClip (clipData theClip) [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.newClip () [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.makeEvents (clipData[] sequenceData) [0x00000] in <00000000000000000000000000000000>:0    at demoRoutines.demo.Initialize (System.String jsonData) [0x00000] in <00000000000000000000000000000000>:0    at LabManager.SpawnModule () [0x00000] in <00000000000000000000000000000000>:0    at LabManager.TransmissionStartLab () [0x00000] in <00000000000000000000000000000000>:0    at LabManager.handleStartLabButton () [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.Events.UnityAction.Invoke () [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.Events.InvokableCall.Invoke () [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.Events.UnityEvent.Invoke () [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.UI.Button.Press () [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.UI.Button.OnPointerClick (UnityEngine.EventSystems.PointerEventData eventData) [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.EventSystems.ExecuteEvents.Execute (UnityEngine.EventSystems.IPointerClickHandler handler, UnityEngine.EventSystems.BaseEventData eventData) [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.EventSystems.ExecuteEvents+EventFunction`1[T1].Invoke (T1 handler, UnityEngine.EventSystems.BaseEventData eventData) [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.EventSystems.ExecuteEvents.Execute[T] (UnityEngine.GameObject target, UnityEngine.EventSystems.BaseEventData eventData, UnityEngine.EventSystems.ExecuteEvents+EventFunction`1[T1] functor) [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.XR.MagicLeap.MLInputModuleBehavior.ProcessButton (UnityEngine.XR.MagicLeap.ButtonDeltaState mouseButtonChanges, UnityEngine.XR.MagicLeap.MLInputDeviceEventData& eventData) [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.XR.MagicLeap.MLInputModuleBehavior.ProcessTrackedDevice (UnityEngine.XR.MagicLeap.MLInputDevice& deviceState) [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.XR.MagicLeap.MLInputModuleBehavior.Process () [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.EventSystems.EventSystem.Update () [0x00000] in <00000000000000000000000000000000>:0 
DEMOSEQUENCE | STATE_START | 10:59:30 | 72.29 | clip2
BRIDGE | TRACE | 10:59:30 | 72.29 | MakeObject() : taskLabel, type: , transmitted: False
BRIDGE | TRACE | 10:59:30 | 72.29 | transmitObject(), Obj Name: taskLabel, object guid: ef802efa-86f4-4910-9d48-4df1b9da3624
BRIDGE | TRACE | 10:59:30 | 72.29 | Transmitting Object, message guid: d7c17571-1db5-4984-a7ad-a527f40b5231
BRIDGE | TRACE | 10:59:30 | 72.29 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:59:30 | 72.29 | Position: (0.735, -0.028, 2.735), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:59:30 | 72.29 | Modifying Text: 1 inch= 1000 miles
BRIDGE | DEBUG | 10:59:30 | 72.29 | Mesh bounding box: Center: (0.736, -0.028, 2.735), Extents: (0.245, 0.023, 0.051)
BRIDGE | TRACE | 10:59:30 | 72.29 | MakeObject() : earthSizeLabel, type: , transmitted: False
BRIDGE | TRACE | 10:59:30 | 72.29 | transmitObject(), Obj Name: earthSizeLabel, object guid: e72e800c-1ba4-473a-94f6-cf868311bbb9
BRIDGE | TRACE | 10:59:30 | 72.29 | Transmitting Object, message guid: 6c29977a-518f-48eb-bdb7-a6a25418d8a6
BRIDGE | TRACE | 10:59:30 | 72.29 | modifyObject() : earthSizeLabel
BRIDGE | DEBUG | 10:59:30 | 72.29 | Position: (0.529, -0.788, 1.757), scale: (0.800, 0.800, 0.800), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:59:31 | 72.29 | Modifying Text: 8000 miles
BRIDGE | DEBUG | 10:59:31 | 72.29 | Mesh bounding box: Center: (0.529, -0.788, 1.757), Extents: (0.189, 0.030, 0.040)
BRIDGE | TRACE | 10:59:31 | 72.29 | MakeObject() : brbPreviousClip, type: , transmitted: False
BRIDGE | TRACE | 10:59:31 | 72.29 | transmitObject(), Obj Name: brbPreviousClip, object guid: a277b101-e963-4840-8a87-3b8616607372
BRIDGE | TRACE | 10:59:31 | 72.29 | Transmitting Object, message guid: 786d3e1c-6f8c-45b6-91d6-3b84f78b8a9f
BRIDGE | TRACE | 10:59:31 | 72.29 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:59:31 | 72.29 | Position: (0.148, -0.028, 2.859), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 10:59:31 | 72.29 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousClip
BRIDGE | TRACE | 10:59:31 | 72.29 | MakeObject() : brbNextClip, type: , transmitted: False
BRIDGE | TRACE | 10:59:31 | 72.29 | transmitObject(), Obj Name: brbNextClip, object guid: 516277c8-b4e8-4612-8f76-6622100d65f1
BRIDGE | TRACE | 10:59:31 | 72.29 | Transmitting Object, message guid: 007c9090-cbbd-4ab4-9d7d-1973bae7ba5c
BRIDGE | TRACE | 10:59:31 | 72.29 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:59:31 | 72.29 | Position: (1.322, -0.028, 2.612), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 10:59:31 | 72.29 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextClip
BRIDGE | TRACE | 10:59:31 | 72.29 | MakeObject() : brbNextModule, type: , transmitted: False
BRIDGE | TRACE | 10:59:31 | 72.29 | transmitObject(), Obj Name: brbNextModule, object guid: 864d4d3e-8829-41b2-ac4a-b44b18b07ad3
BRIDGE | TRACE | 10:59:32 | 72.29 | Transmitting Object, message guid: 99e07b25-6c6d-448e-853f-c1d7f56098b9
BRIDGE | TRACE | 10:59:32 | 72.29 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:59:32 | 72.29 | Position: (0.000, 0.000, 0.000), scale: (0.006, 0.006, 0.006), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 10:59:32 | 72.29 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextModule
DEMOSEQUENCE | STATE_START | 10:59:36 | 76.78 | clip3
BRIDGE | TRACE | 10:59:36 | 76.78 | MakeObject() : taskLabel, type: , transmitted: False
BRIDGE | TRACE | 10:59:36 | 76.78 | transmitObject(), Obj Name: taskLabel, object guid: ef802efa-86f4-4910-9d48-4df1b9da3624
BRIDGE | TRACE | 10:59:36 | 76.78 | Transmitting Object, message guid: aca48ff8-51c4-423e-8170-7e5b6b4d3265
BRIDGE | TRACE | 10:59:36 | 76.78 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:59:36 | 76.78 | Position: (0.735, -0.028, 2.735), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:59:36 | 76.78 | Modifying Text: Moon is 1/4 the Diameter of Earth
BRIDGE | DEBUG | 10:59:36 | 76.78 | Mesh bounding box: Center: (0.735, -0.028, 2.735), Extents: (0.438, 0.023, 0.092)
BRIDGE | TRACE | 10:59:36 | 76.78 | MakeObject() : moonSizeLabel, type: , transmitted: False
BRIDGE | TRACE | 10:59:36 | 76.78 | transmitObject(), Obj Name: moonSizeLabel, object guid: f73b6cb5-aa7f-4ce8-b8d0-e1056f3a0ab9
BRIDGE | TRACE | 10:59:37 | 76.78 | Transmitting Object, message guid: 196d88e0-dbc0-4c51-84b2-442fec23c0e0
BRIDGE | TRACE | 10:59:37 | 76.78 | modifyObject() : moonSizeLabel
BRIDGE | DEBUG | 10:59:37 | 76.78 | Position: (2.878, -0.708, 1.262), scale: (0.400, 0.400, 0.400), EulerAngles: (0.000, 281.885, 0.000)
BRIDGE | DEBUG | 10:59:37 | 76.78 | Modifying Text: 2000 miles
BRIDGE | DEBUG | 10:59:37 | 76.78 | Mesh bounding box: Center: (2.878, -0.708, 1.263), Extents: (0.020, 0.015, 0.094)
BRIDGE | TRACE | 10:59:37 | 76.78 | MakeObject() : brbPreviousClip, type: , transmitted: False
BRIDGE | TRACE | 10:59:37 | 76.78 | transmitObject(), Obj Name: brbPreviousClip, object guid: a277b101-e963-4840-8a87-3b8616607372
BRIDGE | TRACE | 10:59:37 | 76.78 | Transmitting Object, message guid: da4ad851-e657-4997-9ace-9915a63b1a86
BRIDGE | TRACE | 10:59:37 | 76.78 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:59:37 | 76.78 | Position: (0.148, -0.028, 2.859), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 10:59:37 | 76.78 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousClip
BRIDGE | TRACE | 10:59:37 | 76.78 | MakeObject() : brbNextClip, type: , transmitted: False
BRIDGE | TRACE | 10:59:37 | 76.78 | transmitObject(), Obj Name: brbNextClip, object guid: 516277c8-b4e8-4612-8f76-6622100d65f1
BRIDGE | TRACE | 10:59:37 | 76.78 | Transmitting Object, message guid: 5d903f4f-4681-4151-9961-0230dd6857c2
BRIDGE | TRACE | 10:59:37 | 76.78 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:59:37 | 76.78 | Position: (1.322, -0.028, 2.612), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 10:59:38 | 76.78 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextClip
BRIDGE | TRACE | 10:59:38 | 76.78 | MakeObject() : brbNextModule, type: , transmitted: False
BRIDGE | TRACE | 10:59:38 | 76.78 | transmitObject(), Obj Name: brbNextModule, object guid: 864d4d3e-8829-41b2-ac4a-b44b18b07ad3
BRIDGE | TRACE | 10:59:38 | 76.78 | Transmitting Object, message guid: 0ffb75c1-12b2-422f-a001-966da116d6ae
BRIDGE | TRACE | 10:59:38 | 76.78 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:59:38 | 76.78 | Position: (0.000, 0.000, 0.000), scale: (0.006, 0.006, 0.006), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 10:59:38 | 76.78 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextModule
LABMANAGER | TRACE | 10:59:46 | 85.4 | ModuleComplete()
LABMANAGER | STATE_START | 10:59:47 | 86.4 | Module 1
LIGHTINGCONTROL | TRACE | 10:59:47 | 86.4 | saveLights()
LIGHTINGCONTROL | TRACE | 10:59:47 | 86.4 | sunlight()
BRIDGE | TRACE | 10:59:47 | 86.4 | MakeObject() : Sun, type: Prefabs/SunPrefab, transmitted: False
BRIDGE | TRACE | 10:59:47 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:47 | 86.4 | transmitObject(), Obj Name: Sun, object guid: 8e46cd55-c0e4-481d-8cc1-972124a5020f
BRIDGE | TRACE | 10:59:47 | 86.4 | Transmitting Object, message guid: 46df0ad5-cfc3-40b3-adec-d2819dd1b1fa
BRIDGE | TRACE | 10:59:47 | 86.4 | initializeObject() : Sun
BRIDGE | DEBUG | 10:59:47 | 86.4 | Setting object Sun parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:59:47 | 86.4 | modifyObject() : Sun
BRIDGE | DEBUG | 10:59:47 | 86.4 | Position: (-37.944, -0.628, 8.321), scale: (5.000, 5.000, 5.000), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:59:47 | 86.4 | Could not find TextMeshPro component on object that was supposed to be updated: Sun
BRIDGE | DEBUG | 10:59:47 | 86.4 | Mesh bounding box: Center: (-37.944, -0.628, 8.321), Extents: (2.961, 2.500, 2.961)
BRIDGE | TRACE | 10:59:48 | 86.4 | MakeObject() : Earth, type: Prefabs/clickableSphere, transmitted: False
BRIDGE | TRACE | 10:59:48 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:48 | 86.4 | transmitObject(), Obj Name: Earth, object guid: 8fbc4b4d-a0af-4cdb-b051-dfc0341898ac
BRIDGE | TRACE | 10:59:48 | 86.4 | Transmitting Object, message guid: a5ad4993-1f67-4b3b-a191-c768216364db
BRIDGE | TRACE | 10:59:48 | 86.4 | initializeObject() : Earth
BRIDGE | DEBUG | 10:59:48 | 86.4 | Setting object Earth parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:59:48 | 86.4 | modifyObject() : Earth
BRIDGE | DEBUG | 10:59:48 | 86.4 | Position: (0.529, -0.628, 1.757), scale: (0.500, 0.500, 0.500), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:59:48 | 86.4 | Could not find TextMeshPro component on object that was supposed to be updated: Earth
BRIDGE | DEBUG | 10:59:48 | 86.4 | Mesh bounding box: Center: (0.529, -0.628, 1.757), Extents: (0.296, 0.250, 0.296)
BRIDGE | TRACE | 10:59:48 | 86.4 | MakeObject() : Moon, type: Prefabs/clickableSphere, transmitted: False
BRIDGE | TRACE | 10:59:48 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:48 | 86.4 | transmitObject(), Obj Name: Moon, object guid: 428d0e4e-0758-4269-b967-cfaa33678c0c
BRIDGE | TRACE | 10:59:48 | 86.4 | Transmitting Object, message guid: 5a6bfbd4-b0cb-46a2-8939-2a6d4dbc752e
BRIDGE | TRACE | 10:59:48 | 86.4 | initializeObject() : Moon
BRIDGE | DEBUG | 10:59:48 | 86.4 | Setting object Moon parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:59:48 | 86.4 | modifyObject() : Moon
BRIDGE | DEBUG | 10:59:48 | 86.4 | Position: (2.486, -0.628, 1.345), scale: (0.250, 0.250, 0.250), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:59:48 | 86.4 | Could not find TextMeshPro component on object that was supposed to be updated: Moon
BRIDGE | DEBUG | 10:59:48 | 86.4 | Mesh bounding box: Center: (2.486, -0.628, 1.345), Extents: (0.148, 0.125, 0.148)
BRIDGE | TRACE | 10:59:48 | 86.4 | MakeObject() : Robot, type: Prefabs/robotIdle, transmitted: False
BRIDGE | TRACE | 10:59:48 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:48 | 86.4 | transmitObject(), Obj Name: Robot, object guid: ed1a87dc-ebf5-4cf7-a1b8-e18f370d6d8d
BRIDGE | TRACE | 10:59:48 | 86.4 | Transmitting Object, message guid: b987fb9c-90a4-4293-9417-236436ab5bc5
BRIDGE | TRACE | 10:59:48 | 86.4 | initializeObject() : Robot
BRIDGE | DEBUG | 10:59:48 | 86.4 | Setting object Robot parent to Moon
BRIDGE | TRACE | 10:59:48 | 86.4 | modifyObject() : Robot
BRIDGE | DEBUG | 10:59:48 | 86.4 | Position: (2.364, -0.628, 1.370), scale: (0.094, 0.094, 0.094), EulerAngles: (270.000, 101.885, 0.000)
BRIDGE | DEBUG | 10:59:48 | 86.4 | Could not find TextMeshPro component on object that was supposed to be updated: Robot
BRIDGE | TRACE | 10:59:48 | 86.4 | MakeObject() : moonLabelTop, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 10:59:48 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:48 | 86.4 | transmitObject(), Obj Name: moonLabelTop, object guid: 430818a2-adb7-402b-9b32-57303cc5b7c4
BRIDGE | TRACE | 10:59:48 | 86.4 | Transmitting Object, message guid: 36fa50f4-e9f5-4797-b456-0e8717e9c2c5
BRIDGE | TRACE | 10:59:48 | 86.4 | initializeObject() : moonLabelTop
BRIDGE | DEBUG | 10:59:48 | 86.4 | Setting object moonLabelTop parent to Moon
BRIDGE | TRACE | 10:59:48 | 86.4 | modifyObject() : moonLabelTop
BRIDGE | DEBUG | 10:59:48 | 86.4 | Position: (2.486, -0.378, 1.345), scale: (0.500, 0.500, 0.500), EulerAngles: (0.000, 101.885, 0.000)
BRIDGE | DEBUG | 10:59:48 | 86.4 | Modifying Text: 14 days after   New Moon
BRIDGE | DEBUG | 10:59:48 | 86.4 | Mesh bounding box: Center: (2.486, -0.378, 1.343), Extents: (0.030, 0.048, 0.140)
BRIDGE | TRACE | 10:59:48 | 86.4 | MakeObject() : moonLabelBottom, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 10:59:48 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:48 | 86.4 | transmitObject(), Obj Name: moonLabelBottom, object guid: 180833a1-01eb-4669-bdf8-91112447b07a
BRIDGE | TRACE | 10:59:48 | 86.4 | Transmitting Object, message guid: c6a9a08f-4d49-455a-a8a6-ffbe7324d0ba
BRIDGE | TRACE | 10:59:48 | 86.4 | initializeObject() : moonLabelBottom
BRIDGE | DEBUG | 10:59:48 | 86.4 | Setting object moonLabelBottom parent to Moon
BRIDGE | TRACE | 10:59:48 | 86.4 | modifyObject() : moonLabelBottom
BRIDGE | DEBUG | 10:59:48 | 86.4 | Position: (2.486, -0.816, 1.345), scale: (0.375, 0.375, 0.375), EulerAngles: (0.000, 101.885, 0.000)
BRIDGE | DEBUG | 10:59:48 | 86.4 | Modifying Text: Full Moon
BRIDGE | DEBUG | 10:59:48 | 86.4 | Mesh bounding box: Center: (2.486, -0.815, 1.344), Extents: (0.017, 0.014, 0.079)
BRIDGE | TRACE | 10:59:48 | 86.4 | MakeObject() : taskLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 10:59:48 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:48 | 86.4 | transmitObject(), Obj Name: taskLabel, object guid: aee05cfe-d116-41ba-9a7a-f8784524b2fe
BRIDGE | TRACE | 10:59:48 | 86.4 | Transmitting Object, message guid: e2546928-b824-45d1-86f5-bf5c4586c5c8
BRIDGE | TRACE | 10:59:48 | 86.4 | initializeObject() : taskLabel
BRIDGE | DEBUG | 10:59:48 | 86.4 | Setting object taskLabel parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:59:48 | 86.4 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:59:48 | 86.4 | Position: (0.735, -0.028, 2.735), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:59:49 | 86.4 | Modifying Text: Introduction
BRIDGE | DEBUG | 10:59:49 | 86.4 | Mesh bounding box: Center: (0.736, -0.028, 2.735), Extents: (0.151, 0.023, 0.032)
BRIDGE | TRACE | 10:59:49 | 86.4 | MakeObject() : sectionLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 10:59:49 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:49 | 86.4 | transmitObject(), Obj Name: sectionLabel, object guid: a59af5b6-b606-4c34-8ee7-34170b4d4911
BRIDGE | TRACE | 10:59:49 | 86.4 | Transmitting Object, message guid: f44b3a28-823f-4fb1-9f26-d55c7cd5178a
BRIDGE | TRACE | 10:59:49 | 86.4 | initializeObject() : sectionLabel
BRIDGE | DEBUG | 10:59:49 | 86.4 | Setting object sectionLabel parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:59:49 | 86.4 | modifyObject() : sectionLabel
BRIDGE | DEBUG | 10:59:49 | 86.4 | Position: (0.735, 0.122, 2.735), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 10:59:49 | 86.4 | Modifying Text: Synchronous Rotation
BRIDGE | DEBUG | 10:59:49 | 86.4 | Mesh bounding box: Center: (0.734, 0.116, 2.735), Extents: (0.287, 0.029, 0.060)
BRIDGE | TRACE | 10:59:49 | 86.4 | MakeObject() : brbNextModule, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 10:59:49 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:49 | 86.4 | transmitObject(), Obj Name: brbNextModule, object guid: d4765650-55a1-4f88-b189-5ec6dd5bf381
BRIDGE | TRACE | 10:59:49 | 86.4 | Transmitting Object, message guid: 534adb61-1b40-48c7-bec8-e58908212894
BRIDGE | TRACE | 10:59:49 | 86.4 | initializeObject() : brbNextModule
BRIDGE | DEBUG | 10:59:49 | 86.4 | Setting object brbNextModule parent to sectionLabel
BRIDGE | TRACE | 10:59:49 | 86.4 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:59:49 | 86.4 | Position: (1.322, 0.122, 2.612), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 10:59:49 | 86.4 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 10:59:49 | 86.4 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextModule
BRIDGE | TRACE | 10:59:49 | 86.4 | MakeObject() : brbNextModuleLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 10:59:49 | 86.4 | instantiateObject()
BRIDGE | TRACE | 10:59:49 | 86.4 | transmitObject(), Obj Name: brbNextModuleLabel, object guid: a5131a21-685d-4e2b-b0a7-42d26ada1e6f
BRIDGE | TRACE | 10:59:49 | 86.4 | Transmitting Object, message guid: 269ab612-5225-4e52-b3ce-512d463f3d6e
BRIDGE | TRACE | 10:59:49 | 86.4 | initializeObject() : brbNextModuleLabel
BRIDGE | DEBUG | 10:59:49 | 86.4 | Setting object brbNextModuleLabel parent to brbNextModule
BRIDGE | TRACE | 10:59:49 | 86.4 | modifyObject() : brbNextModuleLabel
